block,family,magnitude,store_id,dept_id,date,window_position,original_actual_sales,injected_actual_sales,expected_sales,prior_robust_scale,prior_residual_median,prior_sales_robust_scale,score_before,score_after,detected,direction_correct,config,if_score_after,if_score_before,if_score_increase,enters_training_top5pct,enters_training_top2pct,synthetic
anomaly_lockbox,two_day_negative_sustained_drop,4,CA_1,FOODS_1,2016-05-01,2,403.0,56.071600000000046,344.5545284963214,52.53165857065065,-25.684189124220666,86.73209999999999,1.6015039866817071,-5.002673559576622,True,True,IF-3,0.7009476550158942,0.6040778552465295,0.09686979976936472,True,True,True
anomaly_lockbox,three_day_positive_sustained_spike,2,CA_1,FOODS_1,2016-05-02,1,262.0,435.4642,280.03527591414326,52.53165857065065,-25.684189124220666,86.73209999999999,0.1456057816981024,3.447694554827268,True,True,IF-3,0.5900116838435226,0.44192530857883977,0.14808637526468288,True,False,True
anomaly_lockbox,three_day_positive_sustained_spike,2,CA_1,FOODS_1,2016-05-03,2,332.0,505.4642,279.071236151888,52.53165857065065,-25.684189124220666,86.73209999999999,1.4964871681446128,4.7985759412737785,True,True,IF-3,0.6216650410617941,0.4689618511032938,0.1527031899585003,True,False,True
anomaly_lockbox,three_day_positive_sustained_spike,2,CA_1,FOODS_1,2016-05-04,3,272.0,445.4642,270.770207792609,52.53165857065065,-25.684189124220666,86.73209999999999,0.512338313008233,3.8144270861373983,True,True,IF-3,0.6055220292909388,0.4438725333167514,0.16164949597418737,True,False,True
anomaly_lockbox,three_day_positive_sustained_spike,4,CA_1,FOODS_1,2016-05-02,1,262.0,608.9284,280.03527591414326,52.53165857065065,-25.684189124220666,86.73209999999999,0.1456057816981024,6.749783327956433,True,True,IF-3,0.6733244772036033,0.44192530857883977,0.23139916862476356,True,True,True
anomaly_lockbox,three_day_positive_sustained_spike,4,CA_1,FOODS_1,2016-05-03,2,332.0,678.9284,279.071236151888,52.53165857065065,-25.684189124220666,86.73209999999999,1.4964871681446128,8.100664714402944,True,True,IF-3,0.6856290460783839,0.4689618511032938,0.21666719497509013,True,True,True
anomaly_lockbox,three_day_positive_sustained_spike,4,CA_1,FOODS_1,2016-05-04,3,272.0,618.9284,270.770207792609,52.53165857065065,-25.684189124220666,86.73209999999999,0.512338313008233,7.116515859266563,True,True,IF-3,0.6811507615606018,0.4438725333167514,0.23727822824385042,True,True,True
anomaly_lockbox,three_day_negative_sustained_drop,2,CA_1,FOODS_1,2016-05-05,1,311.0,137.53580000000002,264.92798138013563,52.53165857065065,-25.684189124220666,86.73209999999999,1.3659612069468354,-1.9361275661823294,False,True,IF-3,0.6434816123487515,0.5978854221632894,0.045596190185462016,True,True,True
anomaly_lockbox,three_day_negative_sustained_drop,2,CA_1,FOODS_1,2016-05-06,2,424.0,250.53580000000002,320.4742263861575,52.53165857065065,-25.684189124220666,86.73209999999999,2.4596589229004953,-0.8424298502286693,False,True,IF-3,0.4494011269367047,0.525758612451324,-0.07635748551461935,False,False,True
anomaly_lockbox,three_day_negative_sustained_drop,2,CA_1,FOODS_1,2016-05-07,3,474.0,300.5358,374.2248428807283,52.53165857065065,-25.684189124220666,86.73209999999999,2.388261662722111,-0.9138271104070544,False,True,IF-3,0.45439052996279533,0.5062893669449975,-0.05189883698220216,False,False,True
anomaly_lockbox,three_day_negative_sustained_drop,4,CA_1,FOODS_1,2016-05-05,1,311.0,0.0,264.92798138013563,52.53165857065065,-25.684189124220666,86.73209999999999,1.3659612069468354,-4.5542782917115066,True,True,IF-3,0.6974573459362214,0.5978854221632894,0.099571923772932,True,True,True
anomaly_lockbox,three_day_negative_sustained_drop,4,CA_1,FOODS_1,2016-05-06,2,424.0,77.07160000000005,320.4742263861575,52.53165857065065,-25.684189124220666,86.73209999999999,2.4596589229004953,-4.144518623357834,True,True,IF-3,0.6242080189222159,0.525758612451324,0.09844940647089184,True,False,True
anomaly_lockbox,three_day_negative_sustained_drop,4,CA_1,FOODS_1,2016-05-07,3,474.0,127.07160000000005,374.2248428807283,52.53165857065065,-25.684189124220666,86.73209999999999,2.388261662722111,-4.215915883536218,True,True,IF-3,0.6263529376914773,0.5062893669449975,0.12006357074647978,True,False,True
anomaly_lockbox,one_day_positive_spike,2,CA_1,FOODS_2,2016-05-08,1,539.0,782.1464,559.3500832523365,64.22584752736994,-1.3018993399340673,121.5732,-0.2965812775656253,3.489221625173537,True,True,IF-3,0.6714283291149475,0.574399508271568,0.09702882084337949,True,True,True
anomaly_lockbox,one_day_positive_spike,4,CA_1,FOODS_2,2016-05-08,1,539.0,1025.2928,559.3500832523365,64.22584752736994,-1.3018993399340673,121.5732,-0.2965812775656253,7.2750245279126995,True,True,IF-3,0.7345124589320823,0.574399508271568,0.16011295066051423,True,True,True
anomaly_lockbox,one_day_negative_drop,2,CA_1,FOODS_2,2016-05-09,1,617.0,373.85360000000003,586.0444058104686,64.22584752736994,-1.3018993399340673,121.5732,0.5022509592531096,-3.283551943486053,True,True,IF-3,0.6194362927335657,0.4564616157823978,0.1629746769511679,True,False,True
anomaly_lockbox,one_day_negative_drop,4,CA_1,FOODS_2,2016-05-09,1,617.0,130.7072,586.0444058104686,64.22584752736994,-1.3018993399340673,121.5732,0.5022509592531096,-7.069354846225216,True,True,IF-3,0.6943254121743546,0.4564616157823978,0.23786379639195682,True,True,True
anomaly_lockbox,two_day_positive_sustained_spike,2,CA_1,FOODS_2,2016-05-10,1,627.0,870.1464,514.863327624213,64.22584752736994,-1.3018993399340673,121.5732,1.766244838845904,5.552047741585066,True,True,IF-3,0.6738341349111857,0.5046340679085839,0.16920006700260182,True,True,True
anomaly_lockbox,two_day_positive_sustained_spike,2,CA_1,FOODS_2,2016-05-11,2,446.0,689.1464,455.478439612036,64.22584752736994,-1.3018993399340673,121.5732,-0.1273091844933219,3.6584937182458397,True,True,IF-3,0.5974639010087403,0.4024325374110564,0.19503136359768386,True,False,True
anomaly_lockbox,two_day_positive_sustained_spike,4,CA_1,FOODS_2,2016-05-10,1,627.0,1113.2928,514.863327624213,64.22584752736994,-1.3018993399340673,121.5732,1.766244838845904,9.337850644324229,True,True,IF-3,0.7271409172272375,0.5046340679085839,0.2225068493186536,True,True,True
anomaly_lockbox,two_day_positive_sustained_spike,4,CA_1,FOODS_2,2016-05-11,2,446.0,932.2927999999999,455.478439612036,64.22584752736994,-1.3018993399340673,121.5732,-0.1273091844933219,7.444296620985002,True,True,IF-3,0.7015920866218152,0.4024325374110564,0.29915954921075877,True,True,True
anomaly_lockbox,two_day_negative_sustained_drop,2,CA_1,FOODS_2,2016-05-12,1,457.0,213.8536,452.1084839270899,64.22584752736994,-1.3018993399340673,121.5732,0.0964318206965638,-3.6893710820425993,True,True,IF-3,0.611238977808807,0.40164261972937115,0.20959635807943583,True,False,True
anomaly_lockbox,two_day_negative_sustained_drop,2,CA_1,FOODS_2,2016-05-13,2,545.0,301.85360000000003,489.7605615330892,64.22584752736994,-1.3018993399340673,121.5732,0.8803517584217112,-2.9054511443174507,False,True,IF-3,0.5849202512744344,0.4155621912284317,0.16935806004600268,True,False,True
anomaly_lockbox,two_day_negative_sustained_drop,4,CA_1,FOODS_2,2016-05-12,1,457.0,0.0,452.1084839270899,64.22584752736994,-1.3018993399340673,121.5732,0.0964318206965638,-7.01908346783659,True,True,IF-3,0.6962045641044374,0.40164261972937115,0.2945619443750663,True,True,True
anomaly_lockbox,two_day_negative_sustained_drop,4,CA_1,FOODS_2,2016-05-13,2,545.0,58.7072,489.7605615330892,64.22584752736994,-1.3018993399340673,121.5732,0.8803517584217112,-6.691254047056614,True,True,IF-3,0.6784879119862625,0.4155621912284317,0.26292572075783077,True,True,True
anomaly_lockbox,three_day_positive_sustained_spike,2,CA_1,FOODS_2,2016-05-14,1,611.0,854.1464,647.2786183094863,64.22584752736994,-1.3018993399340673,121.5732,-0.544589449826207,3.2412134529129557,True,True,IF-3,0.5461992465452735,0.42016588541709754,0.12603336112817598,False,False,True
anomaly_lockbox,three_day_positive_sustained_spike,2,CA_1,FOODS_2,2016-05-15,2,781.0,1024.1464,695.1471692193976,64.22584752736994,-1.3018993399340673,121.5732,1.3570039707673045,5.142806873506468,True,True,IF-3,0.6295849373393565,0.4401798369881403,0.18940510035121622,True,True,True
anomaly_lockbox,three_day_positive_sustained_spike,2,CA_1,FOODS_2,2016-05-16,3,555.0,798.1464,537.19601763913,64.22584752736994,-1.3018993399340673,121.5732,0.2974796353238013,4.083282538062964,True,True,IF-3,0.6059759893237984,0.4083069107405132,0.1976690785832852,True,False,True
anomaly_lockbox,three_day_positive_sustained_spike,4,CA_1,FOODS_2,2016-05-14,1,611.0,1097.2928,647.2786183094863,64.22584752736994,-1.3018993399340673,121.5732,-0.544589449826207,7.027016355652118,True,True,IF-3,0.6765045844152888,0.42016588541709754,0.2563386989981913,True,True,True
anomaly_lockbox,three_day_positive_sustained_spike,4,CA_1,FOODS_2,2016-05-15,2,781.0,1267.2928,695.1471692193976,64.22584752736994,-1.3018993399340673,121.5732,1.3570039707673045,8.92860977624563,True,True,IF-3,0.7002306164559692,0.4401798369881403,0.2600507794678289,True,True,True
anomaly_lockbox,three_day_positive_sustained_spike,4,CA_1,FOODS_2,2016-05-16,3,555.0,1041.2928,537.19601763913,64.22584752736994,-1.3018993399340673,121.5732,0.2974796353238013,7.8690854408021265,True,True,IF-3,0.6978542765052232,0.4083069107405132,0.2895473657647101,True,True,True
anomaly_lockbox,three_day_negative_sustained_drop,2,CA_1,FOODS_2,2016-05-17,1,476.0,232.8536,452.461526531205,64.22584752736994,-1.3018993399340673,121.5732,0.3867659791977572,-3.3990369235414057,True,True,IF-3,0.5995637239150335,0.40353894346178626,0.19602478045324728,True,False,True
anomaly_lockbox,three_day_negative_sustained_drop,2,CA_1,FOODS_2,2016-05-18,2,427.0,183.8536,440.9593587617584,64.22584752736994,-1.3018993399340673,121.5732,-0.197077343610458,-3.9828802463496196,True,True,IF-3,0.6157602177328336,0.40106142580620524,0.21469879192662839,True,False,True
anomaly_lockbox,three_day_negative_sustained_drop,2,CA_1,FOODS_2,2016-05-19,3,411.0,167.8536,433.6147007744823,64.22584752736994,-1.3018993399340673,121.5732,-0.331841497700217,-4.117644400439381,True,True,IF-3,0.6258945189745175,0.40259580455459515,0.22329871441992238,True,False,True
anomaly_lockbox,three_day_negative_sustained_drop,4,CA_1,FOODS_2,2016-05-17,1,476.0,0.0,452.461526531205,64.22584752736994,-1.3018993399340673,121.5732,0.3867659791977572,-7.024580360718613,True,True,IF-3,0.6943942343677383,0.40353894346178626,0.290855290905952,True,True,True
anomaly_lockbox,three_day_negative_sustained_drop,4,CA_1,FOODS_2,2016-05-18,2,427.0,0.0,440.9593587617584,64.22584752736994,-1.3018993399340673,121.5732,-0.197077343610458,-6.845490972064848,True,True,IF-3,0.6836734179273436,0.40106142580620524,0.28261199212113836,True,True,True
anomaly_lockbox,three_day_negative_sustained_drop,4,CA_1,FOODS_2,2016-05-19,3,411.0,0.0,433.6147007744823,64.22584752736994,-1.3018993399340673,121.5732,-0.331841497700217,-6.731134240779267,True,True,IF-3,0.6905326007909041,0.40259580455459515,0.2879367962363089,True,True,True
anomaly_lockbox,one_day_positive_spike,2,CA_1,FOODS_3,2016-04-26,1,1759.0,2654.4903999999997,1777.88855251864,211.67208850848505,7.923849203863142,447.7451999999999,-0.1266695194034912,4.1038854220152645,True,True,IF-3,0.7269563156778241,0.45883952000202616,0.268116795675798,True,True,True
anomaly_lockbox,one_day_positive_spike,4,CA_1,FOODS_3,2016-04-26,1,1759.0,3549.9807999999994,1777.88855251864,211.67208850848505,7.923849203863142,447.7451999999999,-0.1266695194034912,8.33444036343402,True,True,IF-3,0.7415644336885889,0.45883952000202616,0.2827249136865628,True,True,True
anomaly_lockbox,one_day_negative_drop,2,CA_1,FOODS_3,2016-04-27,1,1787.0,891.5096000000002,1788.6727863230506,211.67208850848505,7.923849203863142,447.7451999999999,-0.0453372742459099,-4.275892215664666,True,True,IF-3,0.7248253294788375,0.4629475069837698,0.2618778224950677,True,True,True
anomaly_lockbox,one_day_negative_drop,4,CA_1,FOODS_3,2016-04-27,1,1787.0,0.0,1788.6727863230506,211.67208850848505,7.923849203863142,447.7451999999999,-0.0453372742459099,-8.48764070967673,True,True,IF-3,0.7262418761985442,0.4629475069837698,0.2632943692147744,True,True,True
anomaly_lockbox,two_day_positive_sustained_spike,2,CA_1,FOODS_3,2016-04-28,1,1718.0,2613.4903999999997,1791.4312492579738,211.67208850848505,7.923849203863142,447.7451999999999,-0.384344950886502,3.846209990532254,True,True,IF-3,0.7286154365147269,0.4752360621815695,0.25337937433315744,True,True,True
anomaly_lockbox,two_day_positive_sustained_spike,2,CA_1,FOODS_3,2016-04-29,2,2182.0,3077.4903999999997,2297.514038132149,211.67208850848505,7.923849203863142,447.7451999999999,-0.5831561837264339,3.647398757692322,True,True,IF-3,0.7243205345649193,0.529210896738411,0.19510963782650825,True,True,True
anomaly_lockbox,two_day_positive_sustained_spike,4,CA_1,FOODS_3,2016-04-28,1,1718.0,3508.9807999999994,1791.4312492579738,211.67208850848505,7.923849203863142,447.7451999999999,-0.384344950886502,8.076764931951011,True,True,IF-3,0.7435359109808506,0.4752360621815695,0.2682998487992811,True,True,True
anomaly_lockbox,two_day_positive_sustained_spike,4,CA_1,FOODS_3,2016-04-29,2,2182.0,3972.9807999999994,2297.514038132149,211.67208850848505,7.923849203863142,447.7451999999999,-0.5831561837264339,7.877953699111079,True,True,IF-3,0.7433436511330365,0.529210896738411,0.21413275439462542,True,True,True
anomaly_lockbox,two_day_negative_sustained_drop,2,CA_1,FOODS_3,2016-04-30,1,2842.0,1946.5096000000003,2843.9295473003804,211.67208850848505,7.923849203863142,447.7451999999999,-0.0465502871619681,-4.277105228580724,True,True,IF-3,0.7616174997035967,0.6174435887257211,0.14417391097787557,True,True,True
anomaly_lockbox,two_day_negative_sustained_drop,2,CA_1,FOODS_3,2016-05-01,2,3131.0,2235.5096000000003,2956.1300394326254,211.67208850848505,7.923849203863142,447.7451999999999,0.7887015833777221,-3.4418533580410338,True,True,IF-3,0.7699176789203649,0.6667506023276704,0.10316707659269453,True,True,True
anomaly_lockbox,two_day_negative_sustained_drop,4,CA_1,FOODS_3,2016-04-30,1,2842.0,1051.0192000000004,2843.9295473003804,211.67208850848505,7.923849203863142,447.7451999999999,-0.0465502871619681,-8.507660169999482,True,True,IF-3,0.7636479261285025,0.6174435887257211,0.14620433740278138,True,True,True
anomaly_lockbox,two_day_negative_sustained_drop,4,CA_1,FOODS_3,2016-05-01,2,3131.0,1340.0192000000004,2956.1300394326254,211.67208850848505,7.923849203863142,447.7451999999999,0.7887015833777221,-7.672408299459791,True,True,IF-3,0.7737535391377109,0.6667506023276704,0.10700293681004058,True,True,True
anomaly_lockbox,three_day_positive_sustained_spike,2,CA_1,FOODS_3,2016-05-02,1,2396.0,3291.4903999999997,2263.449470989669,211.67208850848505,7.923849203863142,447.7451999999999,0.5887723822476111,4.819327323666367,True,True,IF-3,0.7570630316737932,0.5495263488955343,0.20753668277825887,True,True,True
anomaly_lockbox,three_day_positive_sustained_spike,2,CA_1,FOODS_3,2016-05-03,2,2140.0,3035.4903999999997,2079.2750822523335,211.67208850848505,7.923849203863142,447.7451999999999,0.2494474775387629,4.480002418957519,True,True,IF-3,0.7494647975801506,0.5021957175439498,0.24726908003620085,True,True,True
anomaly_lockbox,three_day_positive_sustained_spike,2,CA_1,FOODS_3,2016-05-04,3,2037.0,2932.4903999999997,2048.960218028254,211.67208850848505,7.923849203863142,447.7451999999999,-0.0939380688886629,4.136616872530093,True,True,IF-3,0.7475331587263281,0.5008534420415072,0.24667971668482092,True,True,True
anomaly_lockbox,three_day_positive_sustained_spike,4,CA_1,FOODS_3,2016-05-02,1,2396.0,4186.980799999999,2263.449470989669,211.67208850848505,7.923849203863142,447.7451999999999,0.5887723822476111,9.049882265085124,True,True,IF-3,0.7617807344832062,0.5495263488955343,0.21225438558767185,True,True,True
anomaly_lockbox,three_day_positive_sustained_spike,4,CA_1,FOODS_3,2016-05-03,2,2140.0,3930.9807999999994,2079.2750822523335,211.67208850848505,7.923849203863142,447.7451999999999,0.2494474775387629,8.710557360376276,True,True,IF-3,0.7544029060385714,0.5021957175439498,0.25220718849462165,True,True,True
anomaly_lockbox,three_day_positive_sustained_spike,4,CA_1,FOODS_3,2016-05-04,3,2037.0,3827.9807999999994,2048.960218028254,211.67208850848505,7.923849203863142,447.7451999999999,-0.0939380688886629,8.367171813948849,True,True,IF-3,0.7568788206109726,0.5008534420415072,0.2560253785694654,True,True,True
anomaly_lockbox,three_day_negative_sustained_drop,2,CA_1,FOODS_3,2016-05-05,1,1974.0,1078.5096000000003,2013.1147125672871,211.67208850848505,7.923849203863142,447.7451999999999,-0.2222237334293838,-4.452778674848139,True,True,IF-3,0.7596204334938421,0.6290726888700275,0.13054774462381458,True,True,True
anomaly_lockbox,three_day_negative_sustained_drop,2,CA_1,FOODS_3,2016-05-06,2,2319.0,1423.5096000000003,2342.3196471811348,211.67208850848505,7.923849203863142,447.7451999999999,-0.1476032886770779,-4.378158230095834,True,True,IF-3,0.7356420098155536,0.5206209690736354,0.2150210407419182,True,True,True
anomaly_lockbox,three_day_negative_sustained_drop,2,CA_1,FOODS_3,2016-05-07,3,2949.0,2053.5096000000003,2966.669220226157,211.67208850848505,7.923849203863142,447.7451999999999,-0.1209090419542689,-4.351463983373025,True,True,IF-3,0.740594508115591,0.537424030970613,0.20317047714497805,True,True,True
anomaly_lockbox,three_day_negative_sustained_drop,4,CA_1,FOODS_3,2016-05-05,1,1974.0,183.0192000000004,2013.1147125672871,211.67208850848505,7.923849203863142,447.7451999999999,-0.2222237334293838,-8.683333616266895,True,True,IF-3,0.7601599337204528,0.6290726888700275,0.13108724485042522,True,True,True
anomaly_lockbox,three_day_negative_sustained_drop,4,CA_1,FOODS_3,2016-05-06,2,2319.0,528.0192000000004,2342.3196471811348,211.67208850848505,7.923849203863142,447.7451999999999,-0.1476032886770779,-8.60871317151459,True,True,IF-3,0.7361644800039534,0.5206209690736354,0.21554351093031798,True,True,True
anomaly_lockbox,three_day_negative_sustained_drop,4,CA_1,FOODS_3,2016-05-07,3,2949.0,1158.0192000000004,2966.669220226157,211.67208850848505,7.923849203863142,447.7451999999999,-0.1209090419542689,-8.582018924791782,True,True,IF-3,0.7413836295403362,0.537424030970613,0.20395959856972323,True,True,True
anomaly_lockbox,one_day_positive_spike,2,CA_1,HOBBIES_1,2016-05-08,1,451.0,633.3598,444.6577673434809,69.64793192184676,17.289827805758932,91.1799,-0.1571847842018384,2.461124115545957,False,True,IF-3,0.6530889044576162,0.5687972639120688,0.0842916405455475,True,True,True
anomaly_lockbox,one_day_positive_spike,4,CA_1,HOBBIES_1,2016-05-08,1,451.0,815.7196,444.6577673434809,69.64793192184676,17.289827805758932,91.1799,-0.1571847842018384,5.079433015293754,True,True,IF-3,0.718176513730828,0.5687972639120688,0.14937924981875927,True,True,True
anomaly_lockbox,one_day_negative_drop,2,CA_1,HOBBIES_1,2016-05-09,1,592.0,409.6402,463.46606503658296,69.64793192184676,17.289827805758932,91.1799,1.5972348939590508,-1.0210740057887453,False,True,IF-3,0.463867201066873,0.5199867945643786,-0.05611959349750556,False,False,True
anomaly_lockbox,one_day_negative_drop,4,CA_1,HOBBIES_1,2016-05-09,1,592.0,227.2804,463.46606503658296,69.64793192184676,17.289827805758932,91.1799,1.5972348939590508,-3.6393829055365416,True,True,IF-3,0.6281922926486025,0.5199867945643786,0.10820549808422397,True,True,True
anomaly_lockbox,two_day_positive_sustained_spike,2,CA_1,HOBBIES_1,2016-05-10,1,334.0,516.3598,431.8581510789514,69.64793192184676,17.289827805758932,91.1799,-1.6532864035922847,0.9650224961555107,False,True,IF-3,0.4708774769691148,0.4964262917487276,-0.025548814779612794,False,False,True
anomaly_lockbox,two_day_positive_sustained_spike,2,CA_1,HOBBIES_1,2016-05-11,2,453.0,635.3598,416.9573739954966,69.64793192184676,17.289827805758932,91.1799,0.2692513285216757,2.887560228269471,False,True,IF-3,0.5732340965484598,0.40718016671393253,0.16605392983452727,False,False,True
anomaly_lockbox,two_day_positive_sustained_spike,4,CA_1,HOBBIES_1,2016-05-10,1,334.0,698.7196,431.8581510789514,69.64793192184676,17.289827805758932,91.1799,-1.6532864035922847,3.5833313959033077,True,True,IF-3,0.6215423749450614,0.4964262917487276,0.12511608319633377,True,False,True
anomaly_lockbox,two_day_positive_sustained_spike,4,CA_1,HOBBIES_1,2016-05-11,2,453.0,817.7196,416.9573739954966,69.64793192184676,17.289827805758932,91.1799,0.2692513285216757,5.5058691280172685,True,True,IF-3,0.6798978138211546,0.40718016671393253,0.272717647107222,True,True,True
anomaly_lockbox,two_day_negative_sustained_drop,2,CA_1,HOBBIES_1,2016-05-12,1,546.0,363.6402,418.3440115726224,69.64793192184676,17.289827805758932,91.1799,1.584629400704426,-1.0336794990433702,False,True,IF-3,0.41880801888748953,0.47688842187587244,-0.058080402988382906,False,False,True
anomaly_lockbox,two_day_negative_sustained_drop,2,CA_1,HOBBIES_1,2016-05-13,2,546.0,363.6402,476.2867450563148,69.64793192184676,17.289827805758932,91.1799,0.7526917984693579,-1.8656171012784384,False,True,IF-3,0.497467378607585,0.4268041367606355,0.0706632418469495,False,False,True
anomaly_lockbox,two_day_negative_sustained_drop,4,CA_1,HOBBIES_1,2016-05-12,1,546.0,181.2804,418.3440115726224,69.64793192184676,17.289827805758932,91.1799,1.584629400704426,-3.6519883987911665,True,True,IF-3,0.610148041117225,0.47688842187587244,0.13325961924135254,True,False,True
anomaly_lockbox,two_day_negative_sustained_drop,4,CA_1,HOBBIES_1,2016-05-13,2,546.0,181.2804,476.2867450563148,69.64793192184676,17.289827805758932,91.1799,0.7526917984693579,-4.4839260010262345,True,True,IF-3,0.6409152647790666,0.4268041367606355,0.21411112801843107,True,True,True
anomaly_lockbox,three_day_positive_sustained_spike,2,CA_1,HOBBIES_1,2016-05-14,1,732.0,914.3598,596.9566428926481,69.64793192184676,17.289827805758932,91.1799,1.6906967091819234,4.309005608929719,True,True,IF-3,0.6145701491701464,0.4684332332153387,0.1461369159548077,True,False,True
anomaly_lockbox,three_day_positive_sustained_spike,2,CA_1,HOBBIES_1,2016-05-15,2,631.0,813.3598,577.5658570647424,69.64793192184676,17.289827805758932,91.1799,0.5189574784511455,3.137266378198941,True,True,IF-3,0.5568355457605889,0.4182114612321623,0.13862408452842662,False,False,True
anomaly_lockbox,three_day_positive_sustained_spike,2,CA_1,HOBBIES_1,2016-05-16,3,389.0,571.3598,454.2161516115736,69.64793192184676,17.289827805758932,91.1799,-1.1846149216593254,1.43369397808847,False,True,IF-3,0.47051232475168137,0.440920928524135,0.029591396227546363,False,False,True
anomaly_lockbox,three_day_positive_sustained_spike,4,CA_1,HOBBIES_1,2016-05-14,1,732.0,1096.7196,596.9566428926481,69.64793192184676,17.289827805758932,91.1799,1.6906967091819234,6.927314508677514,True,True,IF-3,0.6884251379560214,0.4684332332153387,0.21999190474068275,True,True,True
anomaly_lockbox,three_day_positive_sustained_spike,4,CA_1,HOBBIES_1,2016-05-15,2,631.0,995.7196,577.5658570647424,69.64793192184676,17.289827805758932,91.1799,0.5189574784511455,5.755575277946738,True,True,IF-3,0.6567649815943652,0.4182114612321623,0.23855352036220295,True,True,True
anomaly_lockbox,three_day_positive_sustained_spike,4,CA_1,HOBBIES_1,2016-05-16,3,389.0,753.7196,454.2161516115736,69.64793192184676,17.289827805758932,91.1799,-1.1846149216593254,4.052002877836267,True,True,IF-3,0.6223287546235229,0.440920928524135,0.18140782609938788,True,False,True
anomaly_lockbox,three_day_negative_sustained_drop,2,CA_1,HOBBIES_1,2016-05-17,1,347.0,164.6402,409.41221488961367,69.64793192184676,17.289827805758932,91.1799,-1.1443561997620797,-3.7626650995098756,True,True,IF-3,0.6126874951654001,0.42351743996409436,0.18917005520130575,True,False,True
anomaly_lockbox,three_day_negative_sustained_drop,2,CA_1,HOBBIES_1,2016-05-18,2,353.0,170.6402,409.41221488961367,69.64793192184676,17.289827805758932,91.1799,-1.0582086310628007,-3.676517530810597,True,True,IF-3,0.6079037583172194,0.4212657552995858,0.1866380030176336,True,False,True
