block,d,date,store_id,dept_id,state_id,actual_sales,expected_sales,residual,prior_residual_count,prior_residual_median,prior_residual_mad,prior_robust_scale,prior_sales_mad,prior_sales_robust_scale,anomaly_score,undefined_score_reason,direction,is_statistical_alert,daily_review_rank,is_daily_review_candidate
anomaly_lockbox,d_1914,2016-04-25,CA_2,HOBBIES_1,CA,330.0,322.5847927528309,7.415207247169121,168,-4.7627889331289595,36.89570009761081,54.70156496471779,64.5,95.62769999999999,0.22262610197994923,,spike,False,58,False
anomaly_lockbox,d_1914,2016-04-25,CA_2,HOBBIES_2,CA,31.0,37.13191348191653,-6.131913481916527,168,-2.8427111299485546,9.034327122200846,13.394293391374974,10.0,14.825999999999999,-0.24556744098841363,,drop,False,57,False
anomaly_lockbox,d_1914,2016-04-25,CA_2,HOUSEHOLD_1,CA,667.0,646.5772195304443,20.422780469555732,168,-3.6843276356884758,45.03992774790109,66.77619687903815,131.0,194.2206,0.3610134933097952,,spike,False,54,False
anomaly_lockbox,d_1914,2016-04-25,CA_2,HOUSEHOLD_2,CA,244.0,274.7310085549012,-30.731008554901223,168,-1.2395743605110283,20.142957831405752,29.863949280842167,47.5,70.42349999999999,-0.9875262617496159,,drop,False,18,False
anomaly_lockbox,d_1914,2016-04-25,CA_3,FOODS_1,CA,451.0,340.95083475321513,110.04916524678487,168,-24.065913311520916,50.320382425424214,74.60499898393394,56.0,83.0256,1.7976687941137461,,spike,False,2,True
anomaly_lockbox,d_1914,2016-04-25,CA_3,FOODS_2,CA,683.0,625.9540992294839,57.04590077051614,168,17.66760848163824,64.39833025478615,95.47696443574593,92.0,136.39919999999998,0.4124376232696285,,spike,False,49,False
anomaly_lockbox,d_1914,2016-04-25,CA_3,FOODS_3,CA,2972.0,2752.0316731533726,219.9683268466274,168,-83.63718827007233,197.78391267905567,293.23442893796795,316.5,469.24289999999996,1.0353679007485364,,spike,False,17,False
anomaly_lockbox,d_1914,2016-04-25,CA_3,HOBBIES_1,CA,479.0,498.7344696813722,-19.734469681372218,168,-22.757896521268464,49.849732808054966,73.90721386122229,67.0,99.3342,0.040908413156710545,,spike,False,69,False
anomaly_lockbox,d_1914,2016-04-25,CA_3,HOBBIES_2,CA,80.0,53.23693889911833,26.76306110088167,168,3.648252262186009,10.789659601607411,15.996749325343147,12.5,18.5325,1.4449691227001724,,spike,False,5,True
anomaly_lockbox,d_1914,2016-04-25,CA_3,HOUSEHOLD_1,CA,1346.0,1391.6891410751236,-45.68914107512364,168,20.42353241000751,83.62607990773597,123.98402607120934,182.0,269.8332,-0.5332354141102,,drop,False,42,False
anomaly_lockbox,d_1914,2016-04-25,CA_3,HOUSEHOLD_2,CA,348.0,305.23226754398576,42.767732456014244,168,4.913212594189503,22.67482903117721,33.61770152162333,43.0,63.751799999999996,1.1260293877461025,,spike,False,13,False
anomaly_lockbox,d_1914,2016-04-25,CA_4,FOODS_1,CA,233.0,196.09310870304407,36.90689129695593,168,-12.005087574539175,24.10919695569271,35.74429540651001,28.5,42.2541,1.368385593148016,,spike,False,6,False
anomaly_lockbox,d_1914,2016-04-25,CA_4,FOODS_2,CA,408.0,342.7377427480445,65.26225725195548,168,1.7637292652449332,27.477960584864036,40.73882436311942,42.5,63.01049999999999,1.5586735498483193,,spike,False,3,True
anomaly_lockbox,d_1914,2016-04-25,CA_4,FOODS_3,CA,1200.0,1149.3157954838694,50.68420451613065,168,-24.262206743142144,80.156564099229,118.84012193351691,105.5,156.4143,0.630649060602616,,spike,False,37,False
anomaly_lockbox,d_1914,2016-04-25,CA_4,HOBBIES_1,CA,391.0,329.8530769394347,61.146923060565314,168,12.35415079699078,44.518135522568855,66.00258772576058,41.0,60.7866,0.7392554435336312,,spike,False,35,False
anomaly_lockbox,d_1914,2016-04-25,CA_4,HOBBIES_2,CA,16.0,21.740206204235072,-5.740206204235072,168,-6.139248050531476,5.7296688895483605,8.494807095644399,5.0,7.412999999999999,0.04697479787398675,,spike,False,67,False
anomaly_lockbox,d_1914,2016-04-25,CA_4,HOUSEHOLD_1,CA,384.0,395.80433017554503,-11.804330175545033,168,-0.7421382851627243,24.6044575617087,36.47856878098931,41.0,60.7866,-0.30325180674707103,,drop,False,55,False
anomaly_lockbox,d_1914,2016-04-25,CA_4,HOUSEHOLD_2,CA,135.0,140.1277161042467,-5.127716104246701,168,-3.4546464898643805,11.026960703131124,16.348571938462204,16.0,23.7216,-0.10233735525524408,,drop,False,63,False
anomaly_lockbox,d_1914,2016-04-25,TX_1,FOODS_1,TX,219.0,174.74123097336013,44.25876902663987,168,-9.015130283288116,31.94925731162617,47.36796889021696,29.5,43.7367,1.124681943475326,,spike,False,14,False
anomaly_lockbox,d_1914,2016-04-25,TX_1,FOODS_2,TX,278.0,304.0902354314801,-26.090235431480096,168,-6.909115162940736,30.99554875467055,45.954000583674556,52.5,77.8365,-0.4173982683752146,,drop,False,48,False
anomaly_lockbox,d_1914,2016-04-25,TX_1,FOODS_3,TX,1506.0,1348.9513551733164,157.04864482668359,168,-51.573091714937846,96.99760097751357,143.80864320926162,204.0,302.4504,1.4506898325857072,,spike,False,4,True
anomaly_lockbox,d_1914,2016-04-25,TX_1,HOBBIES_1,TX,205.0,228.97808044348105,-23.978080443481048,168,3.35228629162593,30.248602333520225,44.84657781967708,37.0,54.856199999999994,-0.6094192258102554,,drop,False,41,False
anomaly_lockbox,d_1914,2016-04-25,TX_1,HOBBIES_2,TX,48.0,32.820763968258674,15.179236031741326,168,1.8294803153880679,10.735863390625315,15.916991062941092,9.5,14.0847,0.8387110141335049,,spike,False,24,False
anomaly_lockbox,d_1914,2016-04-25,TX_1,HOUSEHOLD_1,TX,670.0,653.1840115735723,16.81598842642768,168,20.33032524814172,49.35642478068894,73.17583537984942,98.5,146.0361,-0.0480259200796468,,drop,False,66,False
anomaly_lockbox,d_1914,2016-04-25,TX_1,HOUSEHOLD_2,TX,150.0,172.48276619735012,-22.482766197350116,168,0.2987811063512424,16.385507467327315,24.293153371059475,21.0,31.1346,-0.9377764572482838,,drop,False,20,False
anomaly_lockbox,d_1914,2016-04-25,TX_2,FOODS_1,TX,216.0,207.33122161173793,8.66877838826207,168,-26.12703194291352,30.65065159994984,45.44265606208563,30.5,45.2193,0.7657081109791671,,spike,False,31,False
anomaly_lockbox,d_1914,2016-04-25,TX_2,FOODS_2,TX,467.0,362.15182889190316,104.84817110809684,168,-7.811833265177,33.80774934945228,50.12336918549795,63.0,93.40379999999999,2.2476542619539117,,spike,False,1,True
anomaly_lockbox,d_1914,2016-04-25,TX_2,FOODS_3,TX,1841.0,1740.0069246508217,100.9930753491783,168,-41.65795526983845,124.96472773684309,185.27270534264355,241.5,358.04789999999997,0.7699516793647384,,spike,False,30,False
anomaly_lockbox,d_1914,2016-04-25,TX_2,HOBBIES_1,TX,352.0,299.07546738835646,52.92453261164354,168,5.762759951001044,36.12534962471969,53.55944335360941,45.5,67.4583,0.8805500899117211,,spike,False,22,False
anomaly_lockbox,d_1914,2016-04-25,TX_2,HOBBIES_2,TX,52.0,44.56504541935442,7.434954580645581,168,0.44935867804020546,12.068633475491076,17.892955990763067,11.0,16.3086,0.39041038865861905,,spike,False,51,False
anomaly_lockbox,d_1914,2016-04-25,TX_2,HOUSEHOLD_1,TX,776.0,708.9447454931651,67.0552545068349,168,2.586436775464506,52.7841509083666,78.25778213674431,108.0,160.1208,0.8238007258973981,,spike,False,26,False
anomaly_lockbox,d_1914,2016-04-25,TX_2,HOUSEHOLD_2,TX,179.0,184.5013877727297,-5.501387772729686,168,3.9485061642942156,17.430686732382796,25.84273614943073,30.0,44.477999999999994,-0.3656692496638776,,drop,False,52,False
anomaly_lockbox,d_1914,2016-04-25,TX_3,FOODS_1,TX,218.0,242.64368816035446,-24.643688160354458,168,-6.582356202483766,33.46832859706534,49.62014397800907,30.0,44.477999999999994,-0.3639919296863631,,drop,False,53,False
anomaly_lockbox,d_1914,2016-04-25,TX_3,FOODS_2,TX,482.0,443.5950183554462,38.4049816445538,168,1.2222230771089073,39.93788391101927,59.211906686477164,67.0,99.3342,0.6279608384226665,,spike,False,38,False
anomaly_lockbox,d_1914,2016-04-25,TX_3,FOODS_3,TX,1727.0,1574.1084998703295,152.89150012967048,168,14.023064556677582,115.01769419548702,170.52523341422906,199.0,295.0374,0.8143571059402248,,spike,False,27,False
anomaly_lockbox,d_1914,2016-04-25,TX_3,HOBBIES_1,TX,289.0,320.50034239583897,-31.50034239583897,168,15.203725840623378,29.80770011824157,44.19289619530495,42.0,62.2692,-1.0568229796494801,,drop,False,16,False
anomaly_lockbox,d_1914,2016-04-25,TX_3,HOBBIES_2,TX,36.0,52.18819662585723,-16.18819662585723,168,5.158204388232139,11.504291330894542,17.056262327184246,14.0,20.7564,-1.2515286529140388,,drop,False,7,False
anomaly_lockbox,d_1914,2016-04-25,TX_3,HOUSEHOLD_1,TX,800.0,725.3544271133877,74.64557288661229,168,14.740755402915227,65.66806597354093,97.35947461237178,100.5,149.0013,0.6152952008235751,,spike,False,40,False
anomaly_lockbox,d_1914,2016-04-25,TX_3,HOUSEHOLD_2,TX,151.0,160.6500515604773,-9.650051560477294,168,7.101941028670069,13.696061250985842,20.30578041071161,19.5,28.9107,-0.8249863955147684,,drop,False,25,False
anomaly_lockbox,d_1914,2016-04-25,WI_1,FOODS_1,WI,243.0,264.25183883937234,-21.25183883937234,168,-14.300155016168702,35.22765573409737,52.228522391372756,45.0,66.717,-0.13310129226156195,,drop,False,60,False
anomaly_lockbox,d_1914,2016-04-25,WI_1,FOODS_2,WI,547.0,540.5484178538153,6.451582146184705,168,13.518371491533685,41.2053589013627,61.09106510716034,99.5,147.5187,-0.11567631588928866,,drop,False,62,False
anomaly_lockbox,d_1914,2016-04-25,WI_1,FOODS_3,WI,1419.0,1385.081040172563,33.91895982743699,168,2.349864332053585,107.8399877465398,159.8835658330199,214.0,317.27639999999997,0.1974505342741337,,spike,False,59,False
anomaly_lockbox,d_1914,2016-04-25,WI_1,HOBBIES_1,WI,368.0,332.84186983878305,35.158130161216945,168,-6.488511374065951,41.39425992717577,61.37112976803079,65.5,97.1103,0.6786031427594365,,spike,False,36,False
anomaly_lockbox,d_1914,2016-04-25,WI_1,HOBBIES_2,WI,26.0,28.848555846712273,-2.848555846712273,168,-4.134663515508507,8.693512559869298,12.88900172126222,9.0,13.343399999999999,0.0997833421555541,,spike,False,64,False
anomaly_lockbox,d_1914,2016-04-25,WI_1,HOUSEHOLD_1,WI,427.0,519.6196999235682,-92.61969992356819,168,-12.713724599904822,45.27486841898042,67.12451991798036,102.0,151.2252,-1.1904141053269461,,drop,False,10,False
anomaly_lockbox,d_1914,2016-04-25,WI_1,HOUSEHOLD_2,WI,136.0,157.56869023342372,-21.568690233423723,168,-2.9713364689985866,14.734345182319544,21.845140167306955,23.0,34.099799999999995,-0.8513268224416157,,drop,False,23,False
anomaly_lockbox,d_1914,2016-04-25,WI_2,FOODS_1,WI,301.0,318.9064671064987,-17.906467106498724,168,-18.370180709413376,53.21885308094923,78.90227157781533,53.0,78.5778,0.005877062771980224,,spike,False,70,False
anomaly_lockbox,d_1914,2016-04-25,WI_2,FOODS_2,WI,744.0,826.6838373755155,-82.68383737551551,168,22.7488264989434,92.92896624100149,137.7764853489088,208.5,309.1221,-0.7652442549064773,,drop,False,32,False
anomaly_lockbox,d_1914,2016-04-25,WI_2,FOODS_3,WI,1888.0,1925.7294516117793,-37.72945161177927,168,-14.49269494220357,131.23108380650547,194.563204851525,327.0,484.81019999999995,-0.11943037578615197,,drop,False,61,False
anomaly_lockbox,d_1914,2016-04-25,WI_2,HOBBIES_1,WI,233.0,225.84462465237843,7.155375347621572,168,3.7437959882949627,27.857817006763696,41.30199949422785,33.5,49.6671,0.08260082807379322,,spike,False,65,False
anomaly_lockbox,d_1914,2016-04-25,WI_2,HOBBIES_2,WI,28.0,33.49657894382283,-5.496578943822833,168,-5.035826698847519,7.1431782645639466,10.590476095042506,8.0,11.8608,-0.043506282516514644,,drop,False,68,False
anomaly_lockbox,d_1914,2016-04-25,WI_2,HOUSEHOLD_1,WI,874.0,794.6192384903164,79.38076150968357,168,21.26622900931295,89.68038723788936,132.96014211889477,120.0,177.91199999999998,0.43708235847404414,,spike,False,47,False
anomaly_lockbox,d_1914,2016-04-25,WI_2,HOUSEHOLD_2,WI,110.0,136.82415080151918,-26.82415080151918,168,1.3445780441335913,15.226545518600226,22.574876385876692,19.0,28.1694,-1.2477910560465222,,drop,False,8,False
anomaly_lockbox,d_1914,2016-04-25,WI_3,FOODS_1,WI,227.0,201.88572820714433,25.114271792855675,168,-12.280809838717076,31.015004139908868,45.98284513782888,38.5,57.080099999999995,0.8132398401944206,,spike,False,28,False
anomaly_lockbox,d_1914,2016-04-25,WI_3,FOODS_2,WI,446.0,458.63354199731936,-12.633541997319355,168,16.12530927846919,42.51952212980271,63.039443509645494,94.5,140.10569999999998,-0.4562040791395665,,drop,False,45,False
anomaly_lockbox,d_1914,2016-04-25,WI_3,FOODS_3,WI,1690.0,1557.4412179031276,132.5587820968724,168,-0.057346979574504076,112.10466650885621,166.20637856603022,289.0,428.47139999999996,0.7979003587023067,,spike,False,29,False
anomaly_lockbox,d_1914,2016-04-25,WI_3,HOBBIES_1,WI,196.0,215.89885389594443,-19.898853895944427,168,0.8866500185241506,31.867621374367985,47.246935449637974,40.5,60.0453,-0.4399333780415137,,drop,False,46,False
anomaly_lockbox,d_1914,2016-04-25,WI_3,HOBBIES_2,WI,33.0,29.361884599837452,3.6381154001625475,168,-1.180317913410649,8.055002205937786,11.94234627052336,8.0,11.8608,0.4034745940557989,,spike,False,50,False
anomaly_lockbox,d_1914,2016-04-25,WI_3,HOUSEHOLD_1,WI,543.0,570.7470838290474,-27.74708382904737,168,10.14740273920853,48.563542848588895,72.00030862731789,103.5,153.4491,-0.5263100574249235,,drop,False,43,False
anomaly_lockbox,d_1914,2016-04-25,WI_3,HOUSEHOLD_2,WI,128.0,144.68416712352644,-16.684167123526436,168,4.417184438691265,16.103898250120537,23.875639545628708,21.0,31.1346,-0.8838025688020181,,drop,False,21,False
anomaly_lockbox,d_1915,2016-04-26,CA_1,FOODS_1,CA,259.0,257.97972058741766,1.0202794125823402,168,-25.684189124220666,35.43211828588335,52.53165857065065,58.5,86.73209999999999,0.5083499981423154,,spike,False,40,False
anomaly_lockbox,d_1915,2016-04-26,CA_1,FOODS_2,CA,500.0,425.64905955952497,74.35094044047503,168,-1.3018993399340673,43.31974067676376,64.22584752736994,82.0,121.5732,1.1779189017033918,,spike,False,12,False
anomaly_lockbox,d_1915,2016-04-26,CA_1,FOODS_3,CA,1759.0,1777.88855251864,-18.888552518639926,168,7.923849203863142,142.77086773808514,211.67208850848502,302.0,447.74519999999995,-0.12666951940349128,,drop,False,62,False
anomaly_lockbox,d_1915,2016-04-26,CA_1,HOBBIES_1,CA,395.0,410.434853955697,-15.434853955697008,168,17.289827805758932,46.976886497940626,69.64793192184676,61.5,91.17989999999999,-0.46985862836784464,,drop,False,42,False
anomaly_lockbox,d_1915,2016-04-26,CA_1,HOBBIES_2,CA,31.0,39.45486697721361,-8.454866977213612,168,-2.920935617483586,8.814043308989756,13.067700609908211,10.0,14.825999999999999,-0.42348164569473534,,drop,False,45,False
anomaly_lockbox,d_1915,2016-04-26,CA_1,HOUSEHOLD_1,CA,583.0,632.157631879131,-49.15763187913103,168,7.055601395861743,48.47646137804338,71.87120163908712,106.5,157.8969,-0.7821384920941858,,drop,False,26,False
anomaly_lockbox,d_1915,2016-04-26,CA_1,HOUSEHOLD_2,CA,176.0,197.72158500418314,-21.72158500418314,168,-5.473172481554656,17.069525722806446,25.307278836632836,36.0,53.373599999999996,-0.6420450269472889,,drop,False,36,False
anomaly_lockbox,d_1915,2016-04-26,CA_2,FOODS_1,CA,362.0,364.1808592636978,-2.180859263697812,168,-7.615755540324386,39.40764758403104,58.42577830808442,77.5,114.9015,0.09302223152198118,,spike,False,63,False
anomaly_lockbox,d_1915,2016-04-26,CA_2,FOODS_2,CA,436.0,397.74110411244624,38.25889588755376,168,-12.024618362151116,29.612275350817725,43.903159435122355,172.5,255.74849999999998,1.1453279193724328,,spike,False,13,False
anomaly_lockbox,d_1915,2016-04-26,CA_2,FOODS_3,CA,1508.0,1513.7651902822424,-5.765190282242429,168,19.21992394083884,101.77879685519576,150.89724421751322,400.0,593.04,-0.16557700806693382,,drop,False,61,False
anomaly_lockbox,d_1915,2016-04-26,CA_2,HOBBIES_1,CA,278.0,321.0992126330668,-43.09921263306683,168,-4.7627889331289595,36.89570009761081,54.70156496471779,64.5,95.62769999999999,-0.7008286458470548,,drop,False,31,False
anomaly_lockbox,d_1915,2016-04-26,CA_2,HOBBIES_2,CA,58.0,37.26602664867439,20.73397335132561,168,-2.8427111299485546,9.034327122200846,13.394293391374974,10.0,14.825999999999999,1.7602036772209249,,spike,False,4,True
anomaly_lockbox,d_1915,2016-04-26,CA_2,HOUSEHOLD_1,CA,634.0,618.680840934365,15.319159065634949,168,-3.6843276356884758,45.03992774790109,66.77619687903815,131.0,194.2206,0.2845847411128747,,spike,False,55,False
anomaly_lockbox,d_1915,2016-04-26,CA_2,HOUSEHOLD_2,CA,249.0,274.5294998112621,-25.5294998112621,168,-1.2395743605110283,20.142957831405752,29.863949280842167,47.5,70.42349999999999,-0.8133527559375124,,drop,False,25,False
anomaly_lockbox,d_1915,2016-04-26,CA_3,FOODS_1,CA,330.0,332.76258831328664,-2.762588313286642,168,-24.065913311520916,50.320382425424214,74.60499898393394,56.0,83.0256,0.2855482244939365,,spike,False,54,False
anomaly_lockbox,d_1915,2016-04-26,CA_3,FOODS_2,CA,612.0,553.4049888760115,58.595011123988456,168,17.66760848163824,64.39833025478615,95.47696443574593,92.0,136.39919999999998,0.4286625877165747,,spike,False,44,False
anomaly_lockbox,d_1915,2016-04-26,CA_3,FOODS_3,CA,2240.0,2522.371289117014,-282.37128911701393,168,-83.63718827007233,197.78391267905567,293.23442893796795,316.5,469.24289999999996,-0.6777311298905582,,drop,False,33,False
anomaly_lockbox,d_1915,2016-04-26,CA_3,HOBBIES_1,CA,563.0,470.4614040103727,92.53859598962731,168,-22.757896521268464,49.849732808054966,73.90721386122229,67.0,99.3342,1.5600167627397148,,spike,False,5,True
anomaly_lockbox,d_1915,2016-04-26,CA_3,HOBBIES_2,CA,73.0,53.58933457175386,19.41066542824614,168,3.648252262186009,10.789659601607411,15.996749325343147,12.5,18.5325,0.9853510138518102,,spike,False,15,False
anomaly_lockbox,d_1915,2016-04-26,CA_3,HOUSEHOLD_1,CA,1160.0,1255.917586434961,-95.9175864349611,168,20.42353241000751,83.62607990773597,123.98402607120934,182.0,269.8332,-0.9383557102601985,,drop,False,21,False
anomaly_lockbox,d_1915,2016-04-26,CA_3,HOUSEHOLD_2,CA,311.0,298.19198314886887,12.808016851131129,168,4.913212594189503,22.67482903117721,33.61770152162333,43.0,63.751799999999996,0.2348406910527059,,spike,False,57,False
anomaly_lockbox,d_1915,2016-04-26,CA_4,FOODS_1,CA,324.0,196.29867529907293,127.70132470092707,168,-12.005087574539175,24.10919695569271,35.74429540651001,28.5,42.2541,3.9084953469252577,,spike,True,1,True
anomaly_lockbox,d_1915,2016-04-26,CA_4,FOODS_2,CA,354.0,314.5429408798599,39.457059120140116,168,1.7637292652449332,27.477960584864036,40.73882436311942,42.5,63.01049999999999,0.925243436553822,,spike,False,22,False
anomaly_lockbox,d_1915,2016-04-26,CA_4,FOODS_3,CA,1014.0,1082.2131845705414,-68.21318457054144,168,-24.262206743142144,80.156564099229,118.84012193351691,105.5,156.4143,-0.3698328233960154,,drop,False,48,False
anomaly_lockbox,d_1915,2016-04-26,CA_4,HOBBIES_1,CA,269.0,320.9526124742508,-51.95261247425083,168,12.35415079699078,44.518135522568855,66.00258772576058,41.0,60.7866,-0.97430669746518,,drop,False,17,False
anomaly_lockbox,d_1915,2016-04-26,CA_4,HOBBIES_2,CA,19.0,22.26072916828737,-3.2607291682873694,168,-6.139248050531476,5.7296688895483605,8.494807095644399,5.0,7.412999999999999,0.3388562977162871,,spike,False,51,False
anomaly_lockbox,d_1915,2016-04-26,CA_4,HOUSEHOLD_1,CA,359.0,359.9996722664962,-0.9996722664961908,168,-0.7421382851627243,24.6044575617087,36.47856878098931,41.0,60.7866,-0.007059870766302638,,drop,False,69,False
anomaly_lockbox,d_1915,2016-04-26,CA_4,HOUSEHOLD_2,CA,156.0,138.90992709343746,17.09007290656254,168,-3.4546464898643805,11.026960703131124,16.348571938462204,16.0,23.7216,1.2566675226288553,,spike,False,10,False
anomaly_lockbox,d_1915,2016-04-26,TX_1,FOODS_1,TX,167.0,175.05753597537793,-8.057535975377931,168,-9.015130283288116,31.94925731162617,47.36796889021696,29.5,43.7367,0.020216072809234584,,spike,False,68,False
anomaly_lockbox,d_1915,2016-04-26,TX_1,FOODS_2,TX,311.0,286.5312415952571,24.468758404742914,168,-6.909115162940736,30.99554875467055,45.954000583674556,52.5,77.8365,0.6828104880781769,,spike,False,32,False
anomaly_lockbox,d_1915,2016-04-26,TX_1,FOODS_3,TX,1312.0,1278.54937310229,33.45062689770998,168,-51.573091714937846,96.99760097751357,143.80864320926162,204.0,302.4504,0.5912281537134487,,spike,False,38,False
anomaly_lockbox,d_1915,2016-04-26,TX_1,HOBBIES_1,TX,187.0,227.29414647795767,-40.29414647795767,168,3.35228629162593,30.248602333520225,44.84657781967708,37.0,54.856199999999994,-0.9732388710924805,,drop,False,18,False
anomaly_lockbox,d_1915,2016-04-26,TX_1,HOBBIES_2,TX,50.0,33.1370689702765,16.862931029723498,168,1.8294803153880679,10.735863390625315,15.916991062941092,9.5,14.0847,0.9444907429355305,,spike,False,19,False
anomaly_lockbox,d_1915,2016-04-26,TX_1,HOUSEHOLD_1,TX,648.0,611.6341173063815,36.36588269361846,168,20.33032524814172,49.35642478068894,73.17583537984942,98.5,146.0361,0.21913733355058473,,spike,False,58,False
anomaly_lockbox,d_1915,2016-04-26,TX_1,HOUSEHOLD_2,TX,178.0,171.22888651592316,6.771113484076835,168,0.2987811063512424,16.385507467327315,24.293153371059475,21.0,31.1346,0.26642619337496576,,spike,False,56,False
anomaly_lockbox,d_1915,2016-04-26,TX_2,FOODS_1,TX,211.0,207.3058122652458,3.6941877347541947,168,-26.12703194291352,30.65065159994984,45.44265606208563,30.5,45.2193,0.6562384829998654,,spike,False,34,False
anomaly_lockbox,d_1915,2016-04-26,TX_2,FOODS_2,TX,348.0,328.5318674218373,19.46813257816268,168,-7.811833265177,33.80774934945228,50.12336918549795,63.0,93.40379999999999,0.5442564274237278,,spike,False,39,False
anomaly_lockbox,d_1915,2016-04-26,TX_2,FOODS_3,TX,1760.0,1568.3545972159754,191.64540278402455,168,-41.65795526983845,124.96472773684309,185.27270534264355,241.5,358.04789999999997,1.2592430041024743,,spike,False,8,False
anomaly_lockbox,d_1915,2016-04-26,TX_2,HOBBIES_1,TX,364.0,293.1725932342377,70.8274067657623,168,5.762759951001044,36.12534962471969,53.55944335360941,45.5,67.4583,1.2148118565234585,,spike,False,11,False
anomaly_lockbox,d_1915,2016-04-26,TX_2,HOBBIES_2,TX,54.0,44.539636072862336,9.460363927137664,168,0.44935867804020546,12.068633475491076,17.892955990763067,11.0,16.3086,0.5036062936581991,,spike,False,41,False
anomaly_lockbox,d_1915,2016-04-26,TX_2,HOUSEHOLD_1,TX,597.0,650.532646307686,-53.532646307686036,168,2.586436775464506,52.7841509083666,78.25778213674431,108.0,160.1208,-0.717105462880234,,drop,False,30,False
anomaly_lockbox,d_1915,2016-04-26,TX_2,HOUSEHOLD_2,TX,168.0,182.9057937427928,-14.90579374279281,168,3.9485061642942156,17.430686732382796,25.84273614943073,30.0,44.477999999999994,-0.7295783154719223,,drop,False,28,False
anomaly_lockbox,d_1915,2016-04-26,TX_3,FOODS_1,TX,305.0,242.84925475638332,62.15074524361668,168,-6.582356202483766,33.46832859706534,49.62014397800907,30.0,44.477999999999994,1.3851854496142124,,spike,False,7,False
anomaly_lockbox,d_1915,2016-04-26,TX_3,FOODS_2,TX,383.0,399.7739543690787,-16.773954369078695,168,1.2222230771089073,39.93788391101927,59.211906686477164,67.0,99.3342,-0.3039283558537657,,drop,False,53,False
anomaly_lockbox,d_1915,2016-04-26,TX_3,FOODS_3,TX,1684.0,1430.1560434612693,253.8439565387307,168,14.023064556677582,115.01769419548702,170.52523341422906,199.0,295.0374,1.4063660091846668,,spike,False,6,False
anomaly_lockbox,d_1915,2016-04-26,TX_3,HOBBIES_1,TX,313.0,311.8640181236019,1.1359818763980911,168,15.203725840623378,29.80770011824157,44.19289619530495,42.0,62.2692,-0.31832591152330597,,drop,False,52,False
anomaly_lockbox,d_1915,2016-04-26,TX_3,HOBBIES_2,TX,39.0,52.54059229849276,-13.540592298492761,168,5.158204388232139,11.504291330894542,17.056262327184246,14.0,20.7564,-1.0963009555102108,,drop,False,14,False
anomaly_lockbox,d_1915,2016-04-26,TX_3,HOUSEHOLD_1,TX,713.0,656.3297948306538,56.67020516934622,168,14.740755402915227,65.66806597354093,97.35947461237178,100.5,149.0013,0.43066635202551595,,spike,False,43,False
